Plant_ID,Category,Common_Name,Botanical_Name,Current_Image,Current_Exists,Best_Image,Best_Score,Best_Hits,Would_Apply
912,SHRUBS,Juniper Blue Pacific Shore,,,FALSE,/GreenAcres-Images/Shrubs/Coprosma_PacificSunrise3_512x.jpg,6,contains:pacific,FALSE
913,SHRUBS,Juniper Blue Star,,/GreenAcres-Images/Shrubs/Juniperus_BlueStar_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Juniperus_BlueStar_512x.jpg,18,bluestar; contains:juniper; contains:bluestar,FALSE
914,SHRUBS,Juniper Green Mound,,,FALSE,/GreenAcres-Images/Shrubs/Juniperus_BlueStar_512x.jpg,6,contains:juniper,FALSE
915,SHRUBS,Juniper Icee Blue Monrovia,,/GreenAcres-Images/Shrubs/Juniperus_IceeBlue_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Juniperus_IceeBlue_512x.jpg,18,iceeblue; contains:juniper; contains:iceeblue,FALSE
916,SHRUBS,Juniper Mintjulep2ball,,,FALSE,/GreenAcres-Images/Shrubs/Juniperus_BlueStar_512x.jpg,6,contains:juniper,FALSE
917,SHRUBS,Juniper Shimpaku Hindupan Topiary,,/GreenAcres-Images/Shrubs/Juniperus_Shimpaku_Topiary_15in_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Juniperus_Shimpaku_Topiary_15in_512x.jpg,27,shimpaku; topiary; contains:juniper; contains:shimpaku; contains:topiary,FALSE
918,SHRUBS,Juniper Spartan,,/GreenAcres-Images/Shrubs/Juniperus_Spartan_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Juniperus_Spartan_512x.jpg,15,spartan; contains:juniper; contains:spartan,FALSE
919,SHRUBS,Juniper Spartan Spiral,,/GreenAcres-Images/Shrubs/Juniperus_SpartanSpiral_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Juniperus_SpartanSpiral_512x.jpg,26,spartanspiral; contains:juniper; contains:spartan; contains:spiral; contains:spartanspiral,FALSE
920,SHRUBS,Juniper Wichita Blue,,/GreenAcres-Images/Shrubs/Juniperus_WichitaBlue_3_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Juniperus_WichitaBlue_3_512x.jpg,22,wichitablue; contains:juniper; contains:wichita; contains:wichitablue,FALSE
921,SHRUBS,Leatherleaf Fern,,/GreenAcres-Images/Shrubs/RumohraAdiantiformis_LeatherleafFern_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/RumohraAdiantiformis_LeatherleafFern_512x.jpg,18,leatherleaffern; contains:leatherleaf; contains:leatherleaffern,FALSE
922,SHRUBS,Lemon Bottlebrush,,/GreenAcres-Images/Shrubs/Callistemon_LemonBottlebrush_2_f6a1fcbc-3774-4f77-82f3-4b9a328ab417_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Callistemon_LemonBottlebrush_2_f6a1fcbc-3774-4f77-82f3-4b9a328ab417_512x.jpg,18,lemonbottlebrush; contains:bottlebrush; contains:lemonbottlebrush,FALSE
923,SHRUBS,Lemon Bottlebrush Standard Trunk,,/GreenAcres-Images/Shrubs/Callistemon_LemonBottlebrush_2_f6a1fcbc-3774-4f77-82f3-4b9a328ab417_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Callistemon_LemonBottlebrush_2_f6a1fcbc-3774-4f77-82f3-4b9a328ab417_512x.jpg,18,lemonbottlebrush; contains:bottlebrush; contains:lemonbottlebrush,FALSE
924,SHRUBS,Lemon Cypress Wilma,,/GreenAcres-Images/Shrubs/Cupressus_LemonCypress_Wilma_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Cupressus_LemonCypress_Wilma_512x.jpg,27,wilma; lemoncypress; contains:cypress; contains:lemoncypress; contains:cypresswilma,FALSE
925,SHRUBS,Lets Dance Blue Jangles Hydrangea,,/GreenAcres-Images/Shrubs/Hydrangea_BlueJangles_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Hydrangea_BlueJangles_512x.jpg,30,hydrangea; bluejangles; contains:jangles; contains:hydrangea; contains:bluejangles,FALSE
926,SHRUBS,Leucodendron Assorted,,,FALSE,/GreenAcres-Images/Shrubs/Abelia_Kaleidoscope_Blooms03_2c01ccee-e2ed-4ca7-9dc8-2f48254f6113_512x.jpg,2,,FALSE
927,SHRUBS,Lilac Monrovia,,/GreenAcres-Images/Shrubs/Syringa_Lilac_BloomerangPurple_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Syringa_Lilac_BloomerangPurple_512x.jpg,7,lilac,FALSE
928,SHRUBS,Lily Of The Nile,,,FALSE,/GreenAcres-Images/Shrubs/Abelia_Kaleidoscope_Blooms03_2c01ccee-e2ed-4ca7-9dc8-2f48254f6113_512x.jpg,2,,FALSE
929,SHRUBS,Lily Of The Nile Baby Pete,,/GreenAcres-Images/Shrubs/Agapanthus_BabyPete_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Agapanthus_BabyPete_512x.jpg,14,babypete; contains:babypete,FALSE
930,SHRUBS,Lily Of The Nile Black Pantha,,,FALSE,/GreenAcres-Images/Shrubs/Agapanthus_BlackPantha2_512x.jpg,10,contains:pantha; contains:blackpantha,FALSE
931,SHRUBS,Lily Of The Nile Brilliant Blue,,/GreenAcres-Images/Shrubs/Agapanthus_BrilliantBlue_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Agapanthus_BrilliantBlue_512x.jpg,18,brilliantblue; contains:brilliant; contains:brilliantblue,FALSE
932,SHRUBS,Lily Of The Nile Ever Amethyst,,/GreenAcres-Images/Shrubs/Agapanthus_EverAmethyst_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Agapanthus_EverAmethyst_512x.jpg,18,everamethyst; contains:amethyst; contains:everamethyst,FALSE
933,SHRUBS,Lily Of The Nile Ever Sapphire,,/GreenAcres-Images/Shrubs/Agapanthus_EverSapphire_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Agapanthus_EverSapphire_512x.jpg,18,eversapphire; contains:sapphire; contains:eversapphire,FALSE
934,SHRUBS,Lily Of The Nile Ever White,,/GreenAcres-Images/Shrubs/Agapanthus_EverWhite_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Agapanthus_EverWhite_512x.jpg,14,everwhite; contains:everwhite,FALSE
935,SHRUBS,Lily Of The Nile Peter Pan White,,/GreenAcres-Images/Shrubs/Agapanthus_PeterPan_01_5b1a23fa-bb01-41dd-981b-27bdedd26e41_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Agapanthus_PeterPan_01_5b1a23fa-bb01-41dd-981b-27bdedd26e41_512x.jpg,14,peterpan; contains:peterpan,FALSE
936,SHRUBS,Lily Of The Nile Queen Anne,,,FALSE,/GreenAcres-Images/Shrubs/Agapanthus_QueenAnne03_512x.jpg,6,contains:queenanne,FALSE
937,SHRUBS,Lily Of The Nile Storm Cloud,,/GreenAcres-Images/Shrubs/Agapanthus_Stormcloud_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Agapanthus_Stormcloud_512x.jpg,14,stormcloud; contains:stormcloud,FALSE
938,SHRUBS,Lily Of The Nile Tinker Bell,,/GreenAcres-Images/Shrubs/Agapanthus_TinkerBell_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Agapanthus_TinkerBell_512x.jpg,18,tinkerbell; contains:tinker; contains:tinkerbell,FALSE
939,SHRUBS,Lily Turf Big Blue,,,FALSE,/GreenAcres-Images/Shrubs/Liriope_BigBlue_512x.jpg,11,bigblue; contains:bigblue,FALSE
940,SHRUBS,Lilyturf Purple Explosion,,/GreenAcres-Images/Shrubs/Liriope_PurpleExplosion_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Liriope_PurpleExplosion_512x.jpg,22,purpleexplosion; contains:purple; contains:explosion; contains:purpleexplosion,FALSE
941,SHRUBS,Lilyturf Royal Purple,,/GreenAcres-Images/Shrubs/Hydrangea_RoyalPurple_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Hydrangea_RoyalPurple_512x.jpg,18,royalpurple; contains:purple; contains:royalpurple,FALSE
942,SHRUBS,Lilyturf Silvery Sunproof,,/GreenAcres-Images/Shrubs/Liriope_SilverySunproof_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Liriope_SilverySunproof_512x.jpg,22,silverysunproof; contains:silvery; contains:sunproof; contains:silverysunproof,FALSE
943,SHRUBS,Little Lime Hydrangea,,/GreenAcres-Images/Shrubs/Hydrangea_LittleLime2_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Hydrangea_LittleLime2_512x.jpg,26,hydrangea; contains:little; contains:hydrangea; contains:littlelime; contains:hydrangealittle,FALSE
944,SHRUBS,Little Ollie Dwarf Olive,,/GreenAcres-Images/Shrubs/Olea_Olive_LittleOllieDwarfOlive_PatioTree_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Olea_Olive_LittleOllieDwarfOlive_PatioTree_512x.jpg,39,olive; contains:little; contains:littleollie; contains:olliedwarf; contains:dwarfolive; contains:olivelittle; compact-prefix,FALSE
945,SHRUBS,Lo Behold Blue Chip Butterfly Bush,,/GreenAcres-Images/Shrubs/Buddleja_LoAndBehold_BlueChip_Butterfly_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Buddleja_LoAndBehold_BlueChip_Butterfly_512x.jpg,38,butterfly; bluechip; contains:behold; contains:butterfly; contains:beholdblue; contains:bluechip; contains:chipbutterfly,FALSE
946,SHRUBS,Lomandra Platinum Beauty,,/GreenAcres-Images/Shrubs/Lomandra_PlatinumBeauty_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Lomandra_PlatinumBeauty_512x.jpg,50,lomandra; platinumbeauty; contains:lomandra; contains:platinum; contains:beauty; contains:lomandraplatinum; contains:platinumbeauty; compact-prefix,FALSE
947,SHRUBS,Loropetalumjazzhandsbold,,/GreenAcres-Images/Shrubs/Loropetalum_JazzHandsBold_Dk_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Loropetalum_JazzHandsBold_Dk_512x.jpg,26,loropetalumjazzhandsbold; contains:loropetalumjazzhandsbold; compact-prefix,FALSE
948,SHRUBS,Loropetalumrubrum,,/GreenAcres-Images/Shrubs/Loropetalum_Rubrum_01_55edce7e-2f90-4ef3-bd9e-8567e1cd430c_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Loropetalum_Rubrum_01_55edce7e-2f90-4ef3-bd9e-8567e1cd430c_512x.jpg,14,loropetalumrubrum; contains:loropetalumrubrum,FALSE
949,SHRUBS,Magical Gold Forsythia,,/GreenAcres-Images/Shrubs/Forsythia_MagicalGold_Closeup_Monrovia_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Forsythia_MagicalGold_Closeup_Monrovia_512x.jpg,34,forsythia; magicalgold; contains:magical; contains:forsythia; contains:magicalgold; contains:forsythiamagical,FALSE
950,SHRUBS,Mahonia Soft Caress,,/GreenAcres-Images/Shrubs/Mahonia_SoftCaress_03_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Mahonia_SoftCaress_03_512x.jpg,31,mahonia; softcaress; contains:mahonia; contains:caress; contains:mahoniasoft; contains:softcaress,FALSE
951,SHRUBS,Maiden Grass,,/GreenAcres-Images/Shrubs/Pennisetum_EatonCanyon_Grass_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Abelia_Kaleidoscope_Blooms03_2c01ccee-e2ed-4ca7-9dc8-2f48254f6113_512x.jpg,2,,FALSE
952,SHRUBS,Mangave Lavender Lady,,/GreenAcres-Images/Shrubs/Succulents_Mangave_LavenderLady_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Succulents_Mangave_LavenderLady_512x.jpg,31,mangave; lavenderlady; contains:mangave; contains:lavender; contains:mangavelavender; contains:lavenderlady,FALSE
953,SHRUBS,Mangave Snow Leopard,,/GreenAcres-Images/Shrubs/Succulents_Mangave_SnowLeopard_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Succulents_Mangave_SnowLeopard_512x.jpg,31,mangave; snowleopard; contains:mangave; contains:leopard; contains:mangavesnow; contains:snowleopard,FALSE
954,SHRUBS,Manzanitaemeraldcarpet,,/GreenAcres-Images/Shrubs/Manzanita_EmeraldCarpet_Flower_9e50a7ac-eb77-4e9c-809d-7450b1658bd6_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Manzanita_EmeraldCarpet_Flower_9e50a7ac-eb77-4e9c-809d-7450b1658bd6_512x.jpg,26,manzanitaemeraldcarpet; contains:manzanitaemeraldcarpet; compact-prefix,FALSE
955,SHRUBS,Mathotiana Supreme Camellia Monrovia,,/GreenAcres-Images/Shrubs/Camellia_Mathotiana_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Camellia_Mathotiana_512x.jpg,38,mathotiana; camellia; camelliamathotiana; contains:mathotiana; contains:camellia; contains:camelliamathotiana,FALSE
956,SHRUBS,Mock Orange,,/GreenAcres-Images/Shrubs/Pittosporum_tobira_MockOrange_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Pittosporum_tobira_MockOrange_512x.jpg,18,mockorange; contains:orange; contains:mockorange,FALSE
957,SHRUBS,Mock Orange Cream De Mint,,/GreenAcres-Images/Shrubs/Pittosporum_DwarfMockOrange_CreamDeMint2_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Pittosporum_DwarfMockOrange_CreamDeMint2_512x.jpg,26,contains:orange; contains:mockorange; contains:orangecream; compact-prefix,FALSE
958,SHRUBS,Mock Orange Wheelers Dwarf,,/GreenAcres-Images/Shrubs/Pittosporum_tobira_MockOrange_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Pittosporum_tobira_MockOrange_512x.jpg,18,mockorange; contains:orange; contains:mockorange,FALSE
959,SHRUBS,Myoporum Putah Creek,,/GreenAcres-Images/Shrubs/Myoporum_PutahCreek_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Myoporum_PutahCreek_512x.jpg,30,myoporum; putahcreek; contains:myoporum; contains:myoporumputah; contains:putahcreek,FALSE
960,SHRUBS,Nandinafirepower,,/GreenAcres-Images/Shrubs/Nandina_Firepower_02_bcfe8ba0-047e-4ffa-b7b2-a9d19582faaa_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Nandina_Firepower_02_bcfe8ba0-047e-4ffa-b7b2-a9d19582faaa_512x.jpg,14,nandinafirepower; contains:nandinafirepower,FALSE
961,SHRUBS,Nandinagulfstream,,/GreenAcres-Images/Shrubs/Nandina_GulfStream_02_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Nandina_GulfStream_02_512x.jpg,14,nandinagulfstream; contains:nandinagulfstream,FALSE
962,SHRUBS,Nandinaobsession Sunset,,/GreenAcres-Images/Shrubs/Nandina_Obsession_01_41fb938e-65fe-4c8f-b726-b34409dc0b2b_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Nandina_Obsession_01_41fb938e-65fe-4c8f-b726-b34409dc0b2b_512x.jpg,14,nandinaobsession; contains:nandinaobsession,FALSE
963,SHRUBS,New Zealand Flax Dark Delight Matsudas,,/GreenAcres-Images/Shrubs/Phormium_DarkDelight_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Phormium_DarkDelight_512x.jpg,18,darkdelight; contains:delight; contains:darkdelight,FALSE
964,SHRUBS,New Zealand Flax Dusky Chief,,/GreenAcres-Images/Shrubs/Phormium_DuskyChief_greenbkgd_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Phormium_DuskyChief_greenbkgd_512x.jpg,14,duskychief; contains:duskychief,FALSE
965,SHRUBS,New Zealand Flax Jester,,/GreenAcres-Images/Shrubs/Phormium_Jester_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Phormium_Jester_512x.jpg,11,jester; contains:jester,FALSE
966,SHRUBS,New Zealand Flax Maori Chief,,/GreenAcres-Images/Shrubs/Phormium_MaoriChief_26369426-d2bb-45a5-b8d4-5816aa3d853c_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Phormium_MaoriChief_26369426-d2bb-45a5-b8d4-5816aa3d853c_512x.jpg,14,maorichief; contains:maorichief,FALSE
967,SHRUBS,New Zealand Flax Mats Merlot,,/GreenAcres-Images/Shrubs/Phormium_MatsMerlot_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Phormium_MatsMerlot_512x.jpg,18,matsmerlot; contains:merlot; contains:matsmerlot,FALSE
968,SHRUBS,New Zealand Flax Pink Stripe,,,FALSE,/GreenAcres-Images/Shrubs/Phormium_PinkStripe2_512x.jpg,10,contains:stripe; contains:pinkstripe,FALSE
969,SHRUBS,New Zealand Flax Rainbow Warrior,,/GreenAcres-Images/Shrubs/Phormium_RainbowWarrior_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Phormium_RainbowWarrior_512x.jpg,22,rainbowwarrior; contains:rainbow; contains:warrior; contains:rainbowwarrior,FALSE
970,SHRUBS,New Zealand Flax Sundowner,,/GreenAcres-Images/Shrubs/Phormium_Sundowner_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Phormium_Sundowner_512x.jpg,14,sundowner; contains:sundowner,FALSE
971,SHRUBS,New Zealand Flax Yellow Wave,,/GreenAcres-Images/Shrubs/Phormium_YellowWave_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Phormium_YellowWave_512x.jpg,18,yellowwave; contains:yellow; contains:yellowwave,FALSE
972,SHRUBS,New Zealand Wind Grass,,/GreenAcres-Images/Shrubs/StipaArundinacea_NewZealandWindGrass_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/StipaArundinacea_NewZealandWindGrass_512x.jpg,14,contains:zealand; contains:newzealand; contains:zealandwind,FALSE
973,SHRUBS,North Pole Arborvitae,,/GreenAcres-Images/Shrubs/Thuja_NorthPole_Cluster_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Thuja_NorthPole_Cluster_512x.jpg,14,northpole; contains:northpole,FALSE
974,SHRUBS,Oakleaf Hydrangea,,/GreenAcres-Images/Shrubs/Hydrangea_Oakleaf_FallColor_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Hydrangea_Oakleaf_FallColor_512x.jpg,35,oakleaf; hydrangea; hydrangeaoakleaf; contains:oakleaf; contains:hydrangea; contains:hydrangeaoakleaf,FALSE
975,SHRUBS,Oleander Petite Pink,,/GreenAcres-Images/Shrubs/Nerium_Oleander_PetitePink_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Nerium_Oleander_PetitePink_512x.jpg,34,oleander; petitepink; contains:oleander; contains:petite; contains:oleanderpetite; contains:petitepink,FALSE
976,SHRUBS,Orange Sedge,,/GreenAcres-Images/Shrubs/CarexTestacea_OrangeSedge_PrairieFire_FallColors_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/CarexTestacea_OrangeSedge_PrairieFire_FallColors_512x.jpg,18,orangesedge; contains:orange; contains:orangesedge,FALSE
977,SHRUBS,Orange Sedge Prairie Fire,,/GreenAcres-Images/Shrubs/CarexTestacea_OrangeSedge_PrairieFire_FallColors_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/CarexTestacea_OrangeSedge_PrairieFire_FallColors_512x.jpg,50,orangesedge; prairiefire; contains:orange; contains:prairie; contains:orangesedge; contains:sedgeprairie; contains:prairiefire; compact-prefix,FALSE
978,SHRUBS,Orchid Rockrose,,/GreenAcres-Images/Shrubs/Cistus_Rockrose_2_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Cistus_Rockrose_2_512x.jpg,14,rockrose; contains:rockrose,FALSE
979,SHRUBS,Paraplu Pink Ink Rose Of Sharon,,/GreenAcres-Images/Shrubs/Hibiscus_RoseOfSharon_ParapluPinkInk_PW1_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Hibiscus_RoseOfSharon_ParapluPinkInk_PW1_512x.jpg,22,contains:paraplu; contains:sharon; contains:paraplupink; contains:pinkink; contains:sharonparaplu,FALSE
980,SHRUBS,Paraplu Violet Rose Of Sharon,,/GreenAcres-Images/Shrubs/Hibiscus_RoseOfSharon_ParapluPinkInk_PW1_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Hibiscus_RoseOfSharon_ParapluPinkInk_PW1_512x.jpg,14,contains:paraplu; contains:sharon; contains:sharonparaplu,FALSE
981,SHRUBS,Peony Hybrids Monrovia,,,FALSE,/GreenAcres-Images/Shrubs/Abelia_Kaleidoscope_Blooms03_2c01ccee-e2ed-4ca7-9dc8-2f48254f6113_512x.jpg,2,,FALSE
982,SHRUBS,Pineapple Guava,,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,TRUE,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,12,pineapple; contains:pineapple,FALSE
983,SHRUBS,Pineapple Guava Standard Trunk,,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,TRUE,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,12,pineapple; contains:pineapple,FALSE
984,SHRUBS,Pink Myoporum,,/GreenAcres-Images/Shrubs/Myoporum_PutahCreek_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Myoporum_PutahCreek_512x.jpg,14,myoporum; contains:myoporum,FALSE
985,SHRUBS,Pink Oleander,,/GreenAcres-Images/Shrubs/Nerium_Oleander_Pink_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Nerium_Oleander_Pink_512x.jpg,29,pink; oleander; oleanderpink; contains:oleander; contains:oleanderpink,FALSE
986,SHRUBS,Prime Ark Freedom Blackberry Monrovia,,/GreenAcres-Images/Citrus-and-Fruit/Blackberry_PrimeArkFreedom_Monrovia_512x.jpg,TRUE,/GreenAcres-Images/Citrus-and-Fruit/Blackberry_PrimeArkFreedom_Monrovia_512x.jpg,28,blackberry; contains:freedom; contains:blackberry; contains:primeark; contains:arkfreedom; contains:blackberryprime,FALSE
987,SHRUBS,Princess Flower,,/GreenAcres-Images/Shrubs/Manzanita_EmeraldCarpet_Flower_9e50a7ac-eb77-4e9c-809d-7450b1658bd6_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Daphne_PerfumePrincess_512x.jpg,6,contains:princess,FALSE
988,SHRUBS,Privet Sunshine,,/GreenAcres-Images/Shrubs/Privet_LigustrumSinense_Sunshine2_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Privet_LigustrumSinense_Sunshine2_512x.jpg,15,privet; contains:privet; contains:sunshine,FALSE
989,SHRUBS,Pugster Blue Butterfly Bush,,/GreenAcres-Images/Shrubs/ButterflyBush_ButterflyCandy_LilCoconut_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/ButterflyBush_ButterflyCandy_LilCoconut_512x.jpg,18,butterflybush; contains:butterfly; contains:butterflybush,FALSE
990,SHRUBS,Pugster Periwinkle Butterfly Bush,,/GreenAcres-Images/Shrubs/ButterflyBush_ButterflyCandy_LilCoconut_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/ButterflyBush_ButterflyCandy_LilCoconut_512x.jpg,18,butterflybush; contains:butterfly; contains:butterflybush,FALSE
991,SHRUBS,Pugster Pinker Butterfly Bush,,/GreenAcres-Images/Shrubs/Buddleja_PugsterPinker_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Buddleja_PugsterPinker_512x.jpg,22,pugsterpinker; contains:pugster; contains:pinker; contains:pugsterpinker,FALSE
992,SHRUBS,Pugster White Butterfly Bush,,/GreenAcres-Images/Shrubs/ButterflyBush_ButterflyCandy_LilCoconut_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/ButterflyBush_ButterflyCandy_LilCoconut_512x.jpg,18,butterflybush; contains:butterfly; contains:butterflybush,FALSE
993,SHRUBS,Purple Pillar Rose Of Sharon,,/GreenAcres-Images/Shrubs/Hydrangea_FortBragg_Purple_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Hydrangea_FortBragg_Purple_512x.jpg,11,purple; contains:purple,FALSE
994,SHRUBS,Raspberry Shortcake Monrovia,,/GreenAcres-Images/Shrubs/Raspberry_CanbyRed_Monrovia_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Raspberry_CanbyRed_Monrovia_512x.jpg,14,raspberry; contains:raspberry,FALSE
995,SHRUBS,Red Abyssinian Banana,,/GreenAcres-Images/Perennials/Ensete_RedAbyssinianBanana_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Ensete_RedAbyssinianBanana_512x.jpg,16,contains:abyssinian; contains:banana; contains:redabyssinian; contains:abyssinianbanana,FALSE
996,SHRUBS,Red Oleander,,/GreenAcres-Images/Shrubs/Nerium_Oleander_Red_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Nerium_Oleander_Red_512x.jpg,29,red; oleander; oleanderred; contains:oleander; contains:oleanderred,FALSE
997,SHRUBS,Red Tip Photinia Espalier,,/GreenAcres-Images/Shrubs/Coprosma_PacificSunset_Red_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/PhotiniaFraseri_BrightRed_bdadab86-a95e-4980-88b6-699128be540a_512x.jpg,6,contains:photinia,FALSE
998,SHRUBS,Red Yucca,,/GreenAcres-Images/Shrubs/Coprosma_PacificSunset_Red_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Yucca_BlueSentry02_512x.jpg,7,yucca,FALSE
