plantId,productName,botanicalName,usdaNationalMatch,usdaNationalConfidence,usdaCaliforniaMatch,usdaCaliforniaConfidence,permapeopleMatch,permapeopleScientific,permapeopleConfidence,companionRows
1428,Lavender Trumpet Vine Stake,Clytostoma callistegioides,,,,,,,,0
1429,Lilac Vine Stake,Hardenbergia violacea,,,,,,,,0
1430,Mandevilla,,,,,,,,,0
1431,Morning Glory,Ipomoea acuminata,,,,,,,,0
1432,Passion Fruit,Passiflora edulis,,,,,,,,0
1433,Pink Bower Vine,Pandorea jasminoides 'Rosea',,,,,,,,0
1434,Pink Jasmine Stake,Jasminum polyanthum,,,,,,,,0
1435,Star Jasmine,Trachelospermum jasminoides,,,,,,,,0
1436,Star Jasmine Stake,Trachelospermum jasminoides Stake,,,,,,,,0
1437,Variegated Bower Vine,Pandorea jasminoides 'Variegata',,,,,,,,0
1438,White Potato Vine Stake,Solanum jasminoides,,,,,,,,0
1439,Zestful&#8482; Lollipop Grape | Monrovia,Vitis 'Zestful Lollipop',,,,,,,,0
1440,Zestful&#8482; Waterfall Grape | Monrovia,Vitis 'Zestful Waterfall',,,,,,,,0
